index,ms
1887,18.299
1888,39.257
1889,10.544
1890,18.204
1891,9.392
1892,18.501
1893,27.691
1894,9.379
1895,15.160
1896,9.980
1897,17.411
1898,25.965
1899,12.439
1900,21.060
1901,10.735
1902,19.327
1903,17.840
1904,10.092
1905,18.271
1906,9.954
1907,18.897
1908,10.270
1909,10.826
1910,19.516
1911,28.247
1912,19.032
1913,20.107
1914,10.887
1915,10.254
1916,19.869
1917,18.037
1918,23.030
1919,20.947
1920,19.053
1921,10.522
1922,28.311
1923,9.366
1924,19.561
1925,10.139
1926,9.949
1927,20.117
1928,9.955
1929,18.706
1930,10.331
1931,27.830
1932,10.141
1933,18.941
1934,10.119
1935,18.116
1936,10.652
1937,10.888
1938,9.858
1939,16.844
1940,14.439
1941,15.259
1942,8.825
1943,7.817
1944,14.728
1945,10.736
1946,9.990
1947,17.523
1948,9.736
1949,9.661
1950,18.055
1951,10.594
1952,19.139
1953,18.571
1954,18.850
1955,19.618
1956,10.888
1957,16.487
1958,9.922
1959,18.690
1960,16.724
1961,10.388
1962,16.851
1963,10.063
1964,18.885
1965,21.111
1966,10.762
1967,25.762
1968,10.471
1969,18.798
1970,17.937
1971,10.720
1972,17.295
1973,17.013
1974,18.148
1975,18.083
1976,19.867
1977,14.041
1978,14.952
1979,9.083
1980,18.657
1981,9.815
1982,18.717
1983,20.696
1984,11.978
1985,12.701
1986,13.560
1987,25.780
1988,25.050
1989,13.510
1990,24.763
1991,21.469
1992,25.082
1993,19.170
1994,19.032
1995,19.540
1996,21.969
1997,21.323
1998,20.107
1999,19.787
2000,18.947
2001,10.246
2002,20.149
2003,17.713
2004,18.184
2005,9.916
2006,18.971
2007,10.123
2008,20.151
2009,11.504
2010,21.991
2011,11.285
2012,17.928
2013,10.006
2014,10.489
2015,10.856
2016,10.678
2017,14.996
2018,7.655
2019,12.727
2020,12.706
2021,13.463
2022,14.772
2023,17.548
2024,15.901
2025,25.167
2026,17.909
2027,26.015
2028,16.087
2029,16.199
2030,13.890
2031,14.032
2032,12.538
2033,18.303
2034,14.257
2035,15.625
2036,15.668
2037,15.560
2038,14.281
2039,15.289
2040,16.333
2041,10.115
2042,9.128
2043,9.074
2044,13.799
2045,14.882
2046,10.066
2047,19.221
2048,20.938
2049,19.877
2050,19.363
2051,12.363
2052,12.131
2053,17.301
2054,19.236
2055,19.676
2056,21.645
2057,19.978
2058,10.785
2059,20.451
2060,10.484
2061,18.090
2062,19.056
2063,19.309
2064,10.848
2065,18.044
2066,18.952
2067,17.682
2068,9.733
2069,17.688
2070,10.048
2071,19.544
2072,18.996
2073,18.339
2074,19.182
2075,19.731
2076,10.177
2077,18.412
2078,10.592
2079,9.404
2080,17.680
2081,9.992
2082,18.929
2083,18.018
2084,18.973
2085,18.878
2086,10.065
2087,20.901
2088,10.662
2089,21.446
2090,21.790
2091,18.483
2092,18.504
2093,12.550
2094,14.055
2095,19.658
2096,18.778
2097,10.290
2098,10.934
2099,19.009
2100,27.434
2101,18.433
2102,18.188
2103,16.710
2104,17.931
2105,18.119
2106,17.744
2107,11.106
2108,17.715
2109,22.082
2110,18.662
2111,10.715
2112,17.582
2113,17.661
2114,12.972
2115,11.890
2116,10.613
2117,8.250
2118,22.179
2119,17.225
2120,18.505
2121,10.127
2122,18.661
2123,9.259
2124,10.111
2125,31.435
2126,10.492
2127,39.057
2128,10.042
2129,17.211
2130,9.705
2131,9.005
2132,9.807
2133,16.102
2134,7.799
2135,8.854
2136,8.812
