index,ms
1761,19.652
1762,19.828
1763,19.452
1764,20.092
1765,20.275
1766,20.305
1767,13.793
1768,20.273
1769,25.946
1770,19.922
1771,13.754
1772,19.918
1773,19.701
1774,26.360
1775,19.697
1776,19.638
1777,20.254
1778,27.033
1779,13.637
1780,19.683
1781,20.511
1782,20.484
1783,13.633
1784,19.666
1785,19.853
1786,25.931
1787,13.601
1788,19.558
1789,20.266
1790,63.092
1791,19.700
1792,13.679
1793,13.657
1794,20.213
1795,415.161
1796,29.066
1797,36.129
1798,217.026
1799,37.970
1800,21.669
1801,28.243
1802,209.410
1803,28.937
1804,28.498
1805,31.887
1806,301.737
1807,37.865
1808,26.900
1809,30.030
1810,13.946
1811,13.668
1812,20.255
1813,169.978
1814,34.509
1815,29.655
1816,47.581
1817,13.819
1818,20.389
1819,163.437
1820,42.375
1821,36.817
1822,15.764
1823,21.473
1824,65.259
1825,14.049
1826,20.838
1827,49.353
1828,20.759
1829,20.742
1830,14.029
1831,26.941
1832,14.032
1833,27.061
1834,14.047
1835,27.130
1836,13.985
1837,14.070
1838,20.447
1839,14.059
1840,20.464
1841,26.682
1842,21.029
1843,14.022
1844,27.015
1845,14.012
1846,26.677
1847,14.005
1848,14.003
1849,14.057
1850,20.766
