index,ms
1401,20.420
1402,20.445
1403,19.851
1404,20.188
1405,20.190
1406,20.142
1407,25.965
1408,20.186
1409,19.796
1410,33.857
1411,25.949
1412,26.436
1413,13.807
1414,26.731
1415,13.756
1416,13.680
1417,33.903
1418,19.531
1419,40.507
1420,19.516
1421,27.052
1422,13.723
1423,13.784
1424,19.786
1425,27.076
1426,19.503
1427,19.493
1428,13.617
1429,20.326
1430,13.646
1431,19.793
1432,20.364
1433,13.743
1434,20.366
1435,13.654
1436,13.704
1437,33.051
1438,19.680
1439,33.942
1440,26.763
1441,13.673
1442,26.320
1443,13.766
1444,20.172
1445,19.547
1446,13.809
1447,19.728
1448,13.667
1449,19.767
1450,27.037
1451,20.657
1452,26.291
1453,20.189
1454,13.660
1455,26.374
1456,19.565
1457,20.128
1458,13.666
1459,26.732
1460,27.021
1461,26.297
1462,13.653
1463,13.666
1464,32.721
1465,20.422
1466,20.307
1467,13.654
1468,13.725
1469,20.212
1470,13.772
1471,26.281
1472,19.504
1473,20.353
1474,13.668
1475,13.830
1476,19.541
1477,20.143
1478,19.806
1479,26.255
1480,19.893
1481,19.860
1482,13.751
1483,13.564
1484,26.357
1485,13.794
1486,20.381
1487,20.068
1488,13.969
1489,20.514
1490,13.782
1491,26.073
1492,19.884
1493,32.732
1494,20.177
1495,13.711
1496,13.841
1497,13.729
1498,19.774
1499,20.074
1500,27.041
1501,20.195
1502,20.163
1503,13.627
1504,19.847
1505,20.075
1506,26.986
1507,13.611
1508,13.826
1509,13.841
1510,19.574
1511,20.404
1512,13.778
1513,19.471
1514,20.151
1515,13.682
1516,25.956
1517,13.791
1518,26.333
1519,33.881
1520,19.485
1521,25.980
1522,25.972
1523,20.331
1524,27.046
1525,25.947
1526,19.550
1527,20.398
1528,19.802
1529,20.030
1530,19.741
1531,19.489
1532,20.130
1533,20.153
1534,19.803
1535,20.266
1536,19.832
1537,26.331
1538,19.803
1539,20.388
1540,13.604
1541,33.007
1542,19.638
1543,26.321
1544,19.548
1545,13.708
1546,33.006
1547,19.795
1548,32.703
1549,13.743
1550,27.796
1551,25.971
1552,20.133
1553,13.609
1554,26.024
1555,25.881
1556,20.396
1557,13.798
1558,19.858
1559,13.782
1560,25.984
1561,13.675
1562,20.371
1563,13.737
1564,26.613
1565,13.722
1566,13.642
1567,19.776
1568,19.566
1569,26.683
1570,19.549
1571,27.039
1572,26.014
1573,33.952
1574,20.407
1575,19.854
1576,20.157
1577,26.337
1578,26.372
1579,13.782
1580,19.698
1581,13.694
1582,13.836
1583,20.166
1584,20.140
1585,20.408
1586,13.761
1587,20.367
1588,13.671
1589,19.810
1590,19.470
1591,19.507
1592,20.119
1593,13.658
1594,13.666
1595,19.483
1596,19.691
1597,20.163
1598,13.640
1599,26.023
1600,20.133
1601,19.734
1602,13.699
